"Ano","Dia","Hora","ALB","ART","BGM","BUF","ELM","HPN","JFK","LGA","MSS","MSV","PBG","POU","RME","ROC","SWF","SYR"
2015,8,5,-21.15,-27.85,-20.05,-13.95,-16.75,-27.85,-12.85,-13.35,-27.85,-18.05,-25.05,-14.45,-13.35,-14.45,-16,-19.45
2015,8,6,-21.15,-26.75,-20.05,-14.45,-17.25,-26.75,-12.85,-12.85,-27.25,-18.05,-25.05,-14.45,-12.85,-14.45,-16,-19.45
2015,8,7,-21.15,-23.35,-19.45,-14.45,-16.75,-23.35,-12.25,-12.85,-26.75,-18.05,-24.45,-14.45,-12.85,-13.95,-16,-21.15
2015,8,8,-21.15,-18.35,-18.95,-13.35,-16.75,-18.35,-12.25,-12.25,-26.75,-18.05,-22.85,-13.95,-12.25,-13.35,-16,-21.15
2015,8,9,-20.65,-15.65,-18.35,-13.95,-18.95,-15.65,-11.75,-12.25,-25.05,-19.05,-22.25,-13.35,-12.25,-13.35,-16,-13.95
2015,8,10,-18.95,-13.95,-17.25,-12.85,-15.65,-13.95,-10.65,-11.75,-22.85,-19.05,-21.15,-12.85,-11.75,-12.25,-15,-13.35
2015,8,11,-17.25,-12.25,-15.65,-11.75,-12.25,-12.25,-9.45,-10.65,-20.05,-19.05,-20.65,-11.15,-10.65,-11.15,-13,-12.25
2015,8,12,-15.65,-6.75,-14.45,-10.05,-10.65,-6.75,-8.35,-9.45,-15.65,-19.05,-18.35,-9.45,-9.45,-10.65,-11,-11.15
2015,8,13,-12.25,-6.75,-12.85,-10.65,-9.45,-6.75,-7.25,-8.35,-12.85,-20.05,-16.75,-7.85,-8.35,-8.95,-10,-10.05
2015,8,14,-10.65,-6.15,-12.25,-10.05,-8.95,-6.15,-6.15,-7.25,-11.75,-19.05,-14.45,-6.15,-7.25,-8.35,-8,-10.05
2015,8,15,-9.45,-6.75,-11.15,-10.65,-8.35,-6.75,-6.15,-6.75,-10.05,-17.05,-13.35,-5.65,-6.75,-8.95,-7,-8.95
2015,8,16,-7.85,-6.75,-11.15,-10.05,-7.85,-6.75,-5.65,-6.75,-8.95,-14.05,-12.85,-5.65,-6.75,-8.95,-8,-8.35
2015,8,17,-6.75,-6.15,-11.75,-9.45,-7.85,-6.15,-6.75,-6.75,-8.35,-13.05,-12.25,-6.15,-6.75,-8.95,-8,-8.35
2015,8,18,-7.85,-6.15,-12.25,-10.65,-8.35,-6.15,-6.75,-7.25,-7.85,-12.05,-11.15,-6.75,-7.25,-8.95,-8.5,-8.95
2015,8,19,-7.85,-6.75,-12.25,-10.65,-8.95,-6.75,-7.25,-7.25,-8.35,-11.05,-10.65,-7.25,-7.25,-8.35,-9,-8.95
2015,8,20,-7.85,-7.25,-12.25,-10.65,-8.95,-7.25,-7.25,-7.85,-8.35,-10.05,-10.05,-6.75,-7.85,-8.35,-9,-8.95
2015,8,21,-8.35,-7.25,-12.25,-10.65,-8.95,-7.25,-7.85,-8.35,-7.85,-11.05,-9.45,-7.25,-8.35,-8.95,-9,-9.45
2015,8,22,-8.35,-7.25,-12.25,-10.65,-9.45,-7.25,-7.85,-8.35,-8.35,-11.05,-9.45,-8.35,-8.35,-9.45,-10,-9.45
2015,8,23,-8.35,-7.85,-11.75,-10.05,-9.45,-7.85,-7.25,-8.35,-8.35,-12.05,-8.95,-8.95,-8.35,-8.95,-11,-9.45
2015,8,24,-8.95,-8.35,-11.75,-10.65,-8.95,-8.35,-6.75,-8.35,-8.35,-13.05,-8.35,-8.35,-8.35,-8.35,-11,-9.45
2015,9,1,-8.95,-8.95,-11.75,-10.65,-8.35,-8.95,-6.75,-7.85,-8.35,-13.05,-8.35,-8.35,-7.85,-9.45,-10.3333333333333,-8.95
2015,9,2,-9.45,-8.95,-10.65,-10.05,-8.35,-8.95,-5.65,-6.75,-8.95,-13.05,-8.35,-8.35,-6.75,-9.45,-9.66666666666667,-7.85
2015,9,3,-9.45,-8.35,-10.65,-9.45,-8.91,-8.35,-4.45,-6.15,-9.45,-13.05,-8.35,-7.85,-6.15,-8.95,-9,-8.95
2015,9,4,-8.95,-7.85,-10.65,-8.35,-8.31,-7.85,-2.85,-5.65,-9.45,-13.05,-8.35,-6.75,-5.65,-8.95,-8,-8.95
2015,9,5,-10.05,-7.85,-10.65,-8.31,-7.25,-7.85,-2.25,-5.05,-8.95,-13.05,-9.45,-6.15,-5.05,-7.85,-8,-8.95
2015,9,6,-9.45,-7.85,-10.05,-8.31,-7.25,-7.85,-1.75,-3.95,-8.35,-12.05,-9.45,-6.15,-3.95,-7.25,-8,-8.35
2015,9,7,-8.95,-7.25,-10.05,-7.81,-7.25,-7.25,-2.25,-3.95,-8.35,-12.05,-9.45,-6.75,-3.95,-7.25,-8,-7.85
2015,9,8,-8.95,-6.75,-10.05,-7.85,-6.75,-6.75,-2.25,-3.95,-7.85,-11.05,-9.45,-6.75,-3.95,-6.75,-9,-7.25
2015,9,9,-8.35,-6.15,-10.05,-8.35,-6.15,-6.15,-3.95,-5.05,-7.85,-11.05,-8.95,-6.75,-5.05,-7.25,-9,-7.25
2015,9,10,-7.85,-5.65,-8.95,-8.95,-6.15,-5.65,-3.95,-4.45,-8.35,-12.05,-8.35,-6.15,-4.45,-7.25,-8,-6.75
2015,9,11,-7.25,-6.75,-8.35,-8.95,-4.45,-6.75,-3.35,-3.95,-7.85,-11.05,-6.75,-5.05,-3.95,-7.25,-7,-5.65
2015,9,12,-5.65,-6.15,-7.25,-7.85,-4.45,-6.15,-2.25,-3.35,-7.85,-11.05,-6.75,-3.35,-3.35,-6.75,-5,-7.25
2015,9,13,-2.85,-6.15,-7.25,-7.25,-4.45,-6.15,-1.75,-1.75,-6.75,-11.05,-4.45,-1.75,-1.75,-5.65,-3,-6.15
2015,9,14,-2.25,-5.65,-6.75,-7.25,-5.05,-5.65,0.05,-0.65,-6.15,-11.05,-6.15,-1.15,-0.65,-6.15,-3,-6.15
2015,9,15,-2.85,-5.05,-6.75,-7.85,-4.45,-5.05,0.65,0.05,-5.65,-9.05,-5.05,-1.15,0.05,-5.65,-2,-6.15
2015,9,16,-3.95,-5.05,-6.75,-8.35,-4.45,-5.05,0.65,0.05,-6.15,-7.05,-5.65,-1.15,0.05,-5.65,-2,-6.15
2015,9,17,-3.95,-4.45,-7.25,-8.35,-5.65,-4.45,0.05,0.05,-6.15,-6.05,-5.65,-0.65,0.05,-6.75,-3,-6.15
2015,9,18,-5.05,-5.05,-7.85,-8.95,-6.75,-5.05,0.05,-0.65,-6.75,-6.05,-6.75,-2.25,-0.65,-7.85,-4,-6.75
2015,9,19,-5.05,-5.05,-8.95,-10.05,-6.75,-5.05,-0.65,-1.15,-8.95,-6.05,-7.85,-2.85,-1.15,-8.35,-4,-7.25
2015,9,20,-6.75,-6.15,-9.45,-10.05,-7.25,-6.15,-0.65,-1.15,-7.25,-6.05,-9.45,-2.85,-1.15,-9.45,-4,-8.35
2015,9,21,-7.85,-7.25,-10.05,-10.65,-8.35,-7.25,-1.75,-1.75,-8.35,-6.05,-8.35,-3.35,-1.75,-9.45,-4,-8.95
2015,9,22,-10.65,-7.85,-10.65,-10.65,-9.45,-7.85,-2.25,-2.85,-9.45,-6.05,-7.25,-5.05,-2.85,-10.05,-7,-9.45
2015,9,23,-8.35,-7.85,-11.15,-11.15,-9.45,-7.85,-2.85,-3.35,-10.65,-7.05,-7.25,-4.45,-3.35,-9.45,-8,-9.45
2015,9,24,-8.35,-8.35,-11.75,-12.25,-10.05,-8.35,-3.95,-3.95,-11.75,-8.05,-8.35,-5.65,-3.95,-10.65,-8,-10.05
2015,10,1,-8.35,-8.35,-12.85,-12.85,-11.15,-8.35,-4.45,-4.45,-14.45,-9.05,-9.45,-6.15,-4.45,-10.65,-8,-10.65
2015,10,2,-7.85,-8.35,-13.35,-13.35,-11.15,-8.35,-5.05,-5.05,-14.45,-9.05,-10.65,-6.75,-5.05,-11.15,-9,-11.15
2015,10,3,-9.45,-7.85,-13.35,-13.95,-11.75,-7.85,-5.65,-5.65,-16.15,-9.05,-10.05,-7.25,-5.65,-12.25,-9,-11.75
2015,10,4,-9.45,-8.35,-13.95,-14.45,-12.25,-8.35,-6.15,-6.15,-13.95,-10.05,-11.15,-7.85,-6.15,-13.35,-10,-11.75
2015,10,5,-11.75,-8.35,-14.45,-13.95,-12.85,-8.35,-6.75,-6.75,-14.45,-11.05,-12.85,-8.35,-6.75,-13.35,-11,-12.25
2015,10,6,-10.65,-8.35,-15.05,-13.95,-13.35,-8.35,-7.25,-7.25,-14.45,-11.05,-10.65,-9.45,-7.25,-13.95,-11,-12.85
2015,10,7,-11.75,-8.35,-15.65,-13.35,-13.95,-8.35,-7.25,-7.85,-13.35,-12.05,-10.65,-8.95,-7.85,-13.35,-12,-13.35
2015,10,8,-11.75,-8.95,-16.15,-13.35,-15.65,-8.95,-7.85,-8.35,-13.35,-13.05,-11.15,-9.45,-8.35,-13.35,-11,-13.35
2015,10,9,-11.75,-8.35,-16.75,-12.85,-15.65,-8.35,-7.85,-8.35,-13.35,-13.05,-11.15,-9.45,-8.35,-13.35,-11,-13.35
2015,10,10,-10.65,-7.85,-16.15,-12.85,-14.45,-7.85,-7.85,-8.35,-12.85,-14.05,-9.45,-8.95,-8.35,-12.85,-11,-12.85
2015,10,11,-10.05,-7.85,-15.05,-11.75,-13.35,-7.85,-7.25,-7.85,-11.75,-14.05,-8.95,-8.35,-7.85,-12.85,-10,-11.75
2015,10,12,-8.95,-7.85,-14.45,-11.75,-11.15,-7.85,-6.75,-7.25,-11.15,-14.05,-8.35,-7.85,-7.25,-11.15,-10,-11.75
2015,10,13,-7.85,-7.25,-13.35,-11.15,-10.05,-7.25,-6.15,-7.25,-10.65,-15.05,-7.85,-6.75,-7.25,-11.15,-9,-11.15
2015,10,14,-7.25,-7.85,-12.25,-9.45,-9.45,-7.85,-5.65,-6.75,-9.45,-15.05,-6.75,-6.15,-6.75,-9.45,-8,-10.65
2015,10,15,-7.25,-7.25,-11.75,-9.45,-8.95,-7.25,-5.05,-5.65,-8.35,-14.05,-7.85,-5.65,-5.65,-9.45,-7,-10.65
2015,10,16,-7.25,-6.75,-11.15,-9.45,-8.35,-6.75,-4.45,-5.05,-7.85,-13.05,-7.85,-5.65,-5.05,-8.35,-7,-10.05
2015,10,17,-7.25,-8.35,-11.15,-8.95,-8.35,-8.35,-5.05,-5.65,-9.45,-12.05,-7.85,-5.05,-5.65,-8.35,-7,-8.95
2015,10,18,-8.35,-8.35,-11.75,-9.45,-8.95,-8.35,-5.65,-5.65,-8.95,-11.05,-8.35,-6.75,-5.65,-10.05,-8,-9.45
2015,10,19,-10.65,-8.35,-12.25,-9.45,-10.65,-8.35,-6.15,-6.15,-10.05,-11.05,-7.85,-6.75,-6.15,-10.65,-10,-10.65
2015,10,20,-11.75,-6.75,-12.85,-8.35,-10.65,-6.75,-6.15,-6.15,-9.45,-10.05,-8.35,-7.25,-6.15,-10.05,-10,-10.65
2015,10,21,-14.45,-6.15,-13.35,-10.05,-10.65,-6.15,-6.75,-6.75,-9.45,-10.05,-8.95,-7.85,-6.75,-10.05,-10,-11.75
2015,10,22,-15.05,-6.15,-13.35,-10.05,-11.15,-6.15,-6.75,-6.75,-9.45,-11.05,-10.65,-7.85,-6.75,-10.05,-10.5,-11.15
2015,10,23,-15.05,-5.65,-13.35,-10.05,-12.25,-5.65,-7.25,-7.25,-9.45,-12.05,-11.15,-7.85,-7.25,-9.45,-11,-10.65
2015,10,24,-15.65,-5.65,-12.85,-10.05,-11.15,-5.65,-7.25,-7.25,-9.45,-13.05,-10.65,-7.85,-7.25,-9.45,-11,-10.05
2015,11,1,-11.75,-6.15,-13.35,-10.05,-11.15,-6.15,-6.75,-7.25,-9.45,-14.05,-9.45,-8.35,-7.25,-10.65,-12,-10.05
2015,11,2,-15.05,-7.85,-12.25,-9.45,-10.05,-7.85,-6.75,-7.25,-10.05,-14.05,-8.95,-8.95,-7.25,-11.15,-11,-11.15
2015,11,3,-11.15,-7.25,-11.75,-8.95,-9.45,-7.25,-6.15,-7.25,-11.15,-13.05,-9.45,-11.15,-7.25,-9.45,-11,-11.75
2015,11,4,-11.75,-7.25,-11.75,-8.95,-8.95,-7.25,-5.65,-6.75,-12.25,-14.05,-8.95,-12.25,-6.75,-8.95,-11,-10.65
2015,11,5,-12.25,-6.75,-11.15,-8.35,-8.95,-6.75,-6.15,-6.15,-11.15,-15.05,-8.95,-12.25,-6.15,-7.85,-11,-10.05
2015,11,6,-13.95,-7.85,-11.15,-7.85,-8.35,-7.85,-6.15,-6.15,-10.05,-14.05,-8.95,-12.25,-6.15,-7.25,-12,-10.05
2015,11,7,-11.75,-7.85,-10.65,-7.25,-7.85,-7.85,-5.65,-6.15,-11.15,-14.05,-11.15,-10.05,-6.15,-7.25,-12,-8.95
2015,11,8,-11.15,-7.85,-10.65,-6.75,-7.25,-7.85,-5.65,-5.65,-9.45,-14.05,-11.75,-7.85,-5.65,-7.25,-12,-8.95
2015,11,9,-10.65,-7.25,-10.05,-6.15,-6.75,-7.25,-6.15,-5.05,-8.95,-15.05,-10.05,-7.85,-5.05,-6.75,-11,-7.85
2015,11,10,-9.45,-6.75,-9.45,-5.65,-5.65,-6.75,-3.95,-3.95,-7.85,-15.05,-8.95,-7.25,-3.95,-6.15,-9,-7.85
2015,11,11,-8.95,-6.15,-8.95,-5.05,-5.05,-6.15,-2.85,-3.95,-7.25,-14.05,-8.35,-6.15,-3.95,-5.05,-7,-7.25
2015,11,12,-7.85,-5.05,-7.85,-4.45,-3.35,-5.05,-1.15,-2.85,-6.75,-15.05,-8.35,-4.45,-2.85,-3.95,-5,-5.65
2015,11,13,-7.25,-4.45,-6.15,-3.35,-2.25,-4.45,-0.65,-1.75,-6.15,-14.05,-7.25,-3.35,-1.75,-2.85,-5,-4.45
2015,11,14,-6.15,-3.35,-5.65,-2.85,-1.75,-3.35,0.65,-0.65,-5.65,-13.05,-6.75,-2.85,-0.65,-1.75,-4,-3.95
2015,11,15,-5.05,-2.85,-4.45,-2.25,-0.65,-2.85,1.75,0.05,-5.05,-11.05,-6.15,-2.25,0.05,-1.15,-4,-3.35
2015,11,16,-4.45,-2.25,-3.35,-1.75,0.05,-2.25,2.85,1.75,-4.45,-10.05,-5.65,-1.75,1.75,-0.65,-2,-2.25
2015,11,17,-3.95,-2.25,-2.25,-1.75,0.65,-2.25,2.85,2.25,-3.95,-9.05,-5.65,-1.15,2.25,-0.65,-2,-2.25
2015,11,18,-3.35,-2.25,-1.75,-1.75,0.65,-2.25,2.25,2.25,-3.95,-8.05,-5.65,-1.15,2.25,-0.65,-2,-2.25
2015,11,19,-3.35,-1.75,-1.75,-1.75,0.05,-1.75,2.25,2.25,-3.35,-6.05,-5.65,-1.15,2.25,-0.65,-2,-2.25
2015,11,20,-2.85,-1.75,-1.15,-1.75,0.65,-1.75,2.25,2.25,-3.35,-5.05,-6.15,-1.75,2.25,-0.65,-2,-1.75
2015,11,21,-2.25,-1.15,-1.15,-1.75,0.05,-1.15,2.25,1.75,-2.85,-4.05,-6.15,-1.75,1.75,-0.65,-3,-0.65
2015,11,22,-1.75,-0.65,-1.15,-2.25,1.75,-0.65,2.25,2.25,-3.35,-3.05,-5.65,-1.15,2.25,-0.65,-2,0.05
2015,11,23,-1.75,0.05,-1.15,-1.15,1.15,0.05,1.75,2.25,-2.85,-3.05,-5.65,-1.75,2.25,-1.15,-2,0.65
2015,11,24,-1.15,1.15,-1.75,-0.65,0.65,1.15,2.25,1.75,-2.25,-3.05,-5.65,-1.75,1.75,-0.65,-2,0.65
2015,12,1,-1.15,0.65,-1.75,-0.65,0.65,0.65,2.25,2.25,-2.85,-3.05,-5.65,-1.75,2.25,0.65,-1,0.65
2015,12,2,-0.65,2.25,-1.75,-0.65,0.65,2.25,2.25,2.25,-2.25,-3.05,-5.05,-1.15,2.25,0.05,-0.5,-0.65
2015,12,3,-0.65,2.25,-2.81,-0.65,1.75,2.25,2.25,2.25,-2.85,-3.05,-5.05,0.05,2.25,0.05,0,-1.15
2015,12,4,-0.65,0.65,-2.85,-0.65,0.05,0.65,2.25,2.25,-1.75,-3.05,-4.45,-0.65,2.25,0.05,-0.5,-1.15
2015,12,5,-1.75,1.15,-3.35,-0.65,0.05,1.15,2.25,2.25,0.65,-2.05,-2.85,-1.15,2.25,0.05,-1,-1.15
2015,12,6,-1.75,1.15,-3.35,-0.65,-0.65,1.15,2.25,2.25,0.05,-3.05,-3.95,-1.15,2.25,0.05,-1,-1.15
2015,12,7,-1.75,0.65,-2.85,-0.65,0.05,0.65,2.25,2.25,-0.65,-4.05,-4.45,-0.65,2.25,-0.65,-1,-0.65
2015,12,8,-1.75,1.15,-2.85,-0.65,-0.65,1.15,2.25,2.25,-2.25,-4.05,-4.45,-0.65,2.25,-0.65,-1,-1.15
2015,12,9,-1.75,0.65,-2.25,-1.15,-0.65,0.65,3.35,2.85,-2.25,-4.05,-4.45,0.05,2.85,-0.65,-1,-1.15
2015,12,10,-1.15,0.65,-2.21,-1.75,-0.61,0.65,2.25,2.3,-2.25,-4.05,-3.95,0.65,2.3,0.05,0,-1.15
2015,12,11,-1.15,0.05,-1.71,-1.75,0.05,0.05,1.15,1.75,-2,-4.05,-3.35,1.15,1.75,-0.65,0,-0.65
2015,12,12,-0.65,0.05,-1.11,-1.75,0.65,0.05,1.75,1.75,-1.75,-4.05,-2.25,1.15,1.75,0.05,0,-0.65
2015,12,13,-0.65,0.05,-0.65,-1.75,1.15,0.05,2.25,2.25,-1.75,-3.05,-1.75,1.75,2.25,0.05,1,-0.65
2015,12,14,0.05,0.05,0.01,-1.75,1.11,0.05,2.25,2.25,-1.15,-3.05,-1.15,1.15,2.25,-0.65,1,-1.15
2015,12,15,0.05,0.05,0.05,-1.15,1.43,0.05,2.85,2.25,-1.15,-2.05,-0.65,1.75,2.25,-0.65,1,-1.15
2015,12,16,0.65,-0.65,0.05,-1.15,1.75,-0.65,2.85,2.85,-1.75,-1.05,-1.15,1.75,2.85,-0.65,1,-1.75
2015,12,17,0.65,-0.65,-0.65,-1.15,1.15,-0.65,2.85,2.85,-2.25,-1.05,-1.15,1.75,2.85,-0.65,1,-1.75
2015,12,18,0.65,-0.65,-1.15,-2.25,1.15,-0.65,2.25,2.85,-3.95,-1.05,-1.15,1.75,2.85,-0.65,1,-1.75
2015,12,19,0.65,-2.85,-1.75,-2.85,1.15,-2.85,3.35,2.85,-5.05,0.05,-1.15,1.75,2.85,-1.15,1,-2.25
2015,12,20,1.15,-4.45,-2.85,-3.95,0.65,-4.45,3.95,3.35,-5.65,0.05,-2.25,1.75,3.35,-1.75,1,-1.75
2015,12,21,1.15,-5.65,-2.85,-5.65,0.05,-5.65,4.45,3.95,-7.25,1.05,-3.95,1.75,3.95,-3.35,1,-2.85
2015,12,22,0.65,-6.75,-2.85,-7.25,-1.15,-6.75,3.95,3.35,-10.65,1.05,-5.65,1.15,3.35,-4.45,1,-5.65
2015,12,23,0.05,-9.45,-3.35,-8.35,-1.75,-9.45,3.95,2.85,-12.85,1.05,-6.75,1.75,2.85,-5.65,0,-7.25
2015,12,24,0.05,-11.75,-4.45,-8.95,-3.95,-11.75,3.35,2.85,-14.45,1.05,-8.95,1.75,2.85,-6.75,0,-8.35
2015,13,1,0.05,-13.95,-7.25,-9.45,-5.65,-13.95,2.85,2.25,-16.15,1.05,-10.65,1.75,2.25,-7.85,1,-10.65
2015,13,2,-2.25,-15.65,-8.95,-10.05,-6.75,-15.65,2.85,2.25,-17.85,0.05,-12.25,1.75,2.25,-9.45,1,-13.35
2015,13,3,-3.95,-17.25,-10.05,-11.15,-7.85,-17.25,2.85,2.25,-18.95,-1.05,-13.95,1.75,2.25,-10.65,0,-15.05
2015,13,4,-5.05,-18.35,-12.85,-11.75,-10.05,-18.35,2.25,1.75,-19.45,-1.05,-16.15,0.65,1.75,-11.75,-1,-16.75
2015,13,5,-7.85,-19.45,-14.45,-12.85,-10.65,-19.45,2.25,1.75,-20.65,-2.05,-17.85,-0.65,1.75,-12.25,-2,-17.85
2015,13,6,-10.65,-20.65,-15.65,-13.95,-11.75,-20.65,1.75,1.15,-21.75,-2.05,-20.05,-2.25,1.15,-13.35,-3,-18.95
2015,13,7,-11.75,-22.85,-16.75,-15.05,-12.25,-22.85,0.65,0.65,-25.05,-3.05,-20.65,-4.45,0.65,-13.95,-4,-20.05
2015,13,8,-12.85,-28.35,-17.85,-16.15,-13.35,-28.35,0.05,-1.15,-27.85,-4.05,-20.65,-6.15,-1.15,-14.45,-6,-20.65
2015,13,9,-13.95,-25.85,-18.95,-16.75,-13.35,-25.85,-1.75,-2.25,-27.85,-6.05,-21.15,-7.85,-2.25,-14.45,-8,-21.75
2015,13,10,-15.05,-23.35,-18.35,-16.15,-13.95,-23.35,-1.75,-3.35,-24.45,-8.05,-19.45,-8.35,-3.35,-13.95,-9,-21.15
2015,13,11,-14.45,-20.05,-17.85,-15.05,-13.35,-20.05,-2.25,-4.45,-21.75,-9.05,-18.35,-8.95,-4.45,-13.35,-9,-19.45
2015,13,12,-13.95,-18.95,-16.75,-14.45,-11.75,-18.95,-2.25,-5.05,-20.05,-11.05,-17.85,-8.95,-5.05,-12.85,-9,-18.35
2015,13,13,-12.85,-18.35,-15.65,-13.95,-11.75,-18.35,-2.85,-5.05,-19.45,-12.05,-17.25,-8.95,-5.05,-11.75,-8,-17.25
2015,13,14,-12.85,-16.75,-13.95,-13.35,-11.75,-16.75,-3.35,-5.05,-17.85,-13.05,-16.75,-8.35,-5.05,-11.15,-7,-16.15
2015,13,15,-11.75,-16.15,-12.85,-12.25,-10.65,-16.15,-2.85,-5.05,-17.25,-13.05,-16.75,-8.35,-5.05,-11.15,-8,-15.65
2015,13,16,-11.75,-15.05,-12.25,-12.25,-10.65,-15.05,-2.85,-4.45,-16.75,-12.05,-16.75,-8.35,-4.45,-11.15,-8,-13.95
2015,13,17,-12.25,-15.65,-12.25,-12.25,-11.15,-15.65,-3.95,-5.05,-17.25,-11.05,-16.75,-8.35,-5.05,-11.15,-8,-14.45
2015,13,18,-13.35,-16.15,-13.35,-12.85,-12.85,-16.15,-4.45,-6.15,-18.95,-10.05,-17.85,-9.45,-6.15,-11.75,-10,-15.65
2015,13,19,-13.95,-19.45,-13.95,-14.45,-14.45,-19.45,-5.65,-6.75,-22.85,-8.05,-18.95,-10.65,-6.75,-12.85,-11,-15.65
2015,13,20,-15.65,-22.25,-15.65,-15.05,-16.75,-22.25,-6.15,-7.25,-24.45,-8.05,-20.65,-11.15,-7.25,-13.35,-12,-16.75
2015,13,21,-16.15,-25.05,-16.15,-15.05,-18.35,-25.05,-6.75,-7.25,-25.65,-7.05,-21.75,-11.75,-7.25,-14.45,-13,-18.35
2015,13,22,-16.75,-25.65,-16.75,-15.65,-19.45,-25.65,-6.75,-7.85,-26.15,-7.05,-21.75,-11.75,-7.85,-15.05,-13,-17.85
2015,13,23,-17.25,-25.05,-17.25,-15.65,-20.65,-25.05,-6.75,-8.35,-26.75,-9.05,-22.25,-12.25,-8.35,-16.15,-13,-18.95
2015,13,24,-17.25,-26.75,-17.85,-16.15,-21.15,-26.75,-7.25,-8.35,-28.35,-12.05,-22.85,-13.35,-8.35,-16.75,-14,-20.05
2015,14,1,-18.35,-28.95,-18.35,-16.15,-21.15,-28.95,-6.75,-8.35,-28.35,-13.05,-23.35,-13.95,-8.35,-16.15,-14,-20.65
2015,14,2,-18.95,-27.85,-19.45,-17.25,-21.75,-27.85,-6.75,-8.35,-29.45,-14.05,-22.85,-14.45,-8.35,-18.35,-15,-21.15
2015,14,3,-20.05,-25.65,-19.45,-18.35,-21.15,-25.65,-6.75,-8.35,-28.95,-14.05,-22.25,-14.45,-8.35,-20.65,-15,-21.75
2015,14,4,-20.65,-26.75,-20.05,-18.95,-22.25,-26.75,-6.75,-7.85,-29.45,-16.05,-20.65,-15.05,-7.85,-21.15,-15,-22.25
2015,14,5,-21.15,-26.75,-20.65,-18.35,-22.25,-26.75,-6.75,-8.35,-29.45,-17.05,-19.45,-15.05,-8.35,-21.15,-16,-22.85
2015,14,6,-21.75,-24.45,-20.05,-18.35,-22.85,-24.45,-6.75,-7.85,-30.65,-18.05,-19.45,-15.65,-7.85,-21.15,-16,-23.35
2015,14,7,-22.85,-23.95,-19.45,-18.35,-21.75,-23.95,-6.75,-7.25,-27.85,-18.05,-19.45,-15.65,-7.25,-22.25,-16,-23.35
2015,14,8,-22.85,-26.15,-19.45,-18.95,-22.25,-26.15,-6.75,-7.85,-26.75,-18.05,-19.45,-15.65,-7.85,-22.25,-16,-23.35
2015,14,9,-22.85,-25.05,-18.35,-18.35,-22.85,-25.05,-6.15,-7.25,-26.75,-18.05,-21.15,-15.05,-7.25,-22.25,-15,-23.35
2015,14,10,-21.15,-21.15,-16.15,-17.85,-20.65,-21.15,-4.45,-6.75,-23.35,-17.05,-19.45,-13.95,-6.75,-21.15,-15,-22.25
2015,14,11,-18.35,-17.85,-15.05,-15.05,-18.95,-17.85,-2.25,-4.45,-21.15,-17.05,-15.65,-12.25,-4.45,-16.75,-12,-18.95
2015,14,12,-15.65,-11.75,-11.75,-10.65,-15.65,-11.75,-1.15,-3.35,-16.75,-16.05,-12.85,-11.15,-3.35,-12.85,-11,-14.45
2015,14,13,-12.85,-8.35,-8.95,-7.85,-11.75,-8.35,-0.65,-2.25,-15.65,-16.05,-11.15,-9.45,-2.25,-10.05,-10,-10.65
2015,14,14,-10.05,-6.15,-7.25,-7.25,-6.75,-6.15,0.05,-1.15,-14.45,-15.05,-8.95,-6.75,-1.15,-7.25,-8,-8.95
2015,14,15,-8.95,-3.36,-6.15,-6.75,-5.05,-3.36,0.65,-1.75,-13.35,-13.05,-7.85,-5.65,-1.75,-6.15,-7,-7.25
2015,14,16,-7.85,-4.45,-5.05,-6.75,-3.35,-4.45,0.65,-1.75,-13.35,-11.05,-6.75,-4.45,-1.75,-4.45,-6,-6.75
2015,14,17,-7.85,-5.05,-5.65,-6.75,-2.85,-5.05,0.05,-1.15,-13.95,-8.05,-7.25,-4.45,-1.15,-5.05,-6,-7.25
2015,14,18,-9.45,-6.15,-5.65,-7.25,-6.15,-6.15,-0.65,-0.65,-15.05,-7.05,-7.85,-4.45,-0.65,-6.15,-6,-8.95
2015,14,19,-12.25,-8.35,-6.15,-8.35,-8.35,-8.35,-0.65,-0.65,-18.95,-6.05,-11.15,-4.45,-0.65,-8.35,-6,-10.05
2015,14,20,-12.85,-10.65,-7.25,-8.95,-10.65,-10.65,-0.65,-0.65,-21.75,-6.05,-13.35,-5.05,-0.65,-11.75,-6,-12.25
2015,14,21,-11.75,-15.05,-7.25,-9.45,-12.85,-15.05,-0.65,-1.15,-22.85,-6.05,-15.65,-5.05,-1.15,-14.45,-6,-13.95
2015,14,22,-9.45,-11.15,-7.85,-10.05,-13.35,-11.15,-0.65,-1.15,-23.35,-6.05,-16.75,-5.65,-1.15,-15.65,-6,-15.05
2015,14,23,-9.45,-11.15,-7.85,-8.35,-13.95,-11.15,-0.65,-1.15,-24.45,-6.05,-17.25,-5.65,-1.15,-16.75,-6,-16.15
2015,14,24,-8.95,-11.15,-8.35,-7.85,-15.05,-11.15,-0.65,-1.15,-23.35,-6.05,-17.25,-6.15,-1.15,-17.25,-6,-17.25
2015,15,1,-9.45,-11.75,-8.95,-8.35,-15.05,-11.75,-0.65,-1.75,-20.05,-6.05,-18.95,-6.15,-1.75,-15.65,-6,-18.35
2015,15,2,-9.45,-11.15,-8.95,-7.85,-15.05,-11.15,-1.75,-1.75,-18.95,-6.05,-18.95,-6.15,-1.75,-14.45,-6,-17.85
